"","kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk"
"53",1146,"Tysvær",5146102.17391296,7466341.30434779,10419372.9249012,8828,11283,12722,2.32023913043483,2.95303162055341,2455,1439,582.929562065356,661.733697097207,819.004317316554,1.12155497433017,0.429618834511669,0.57801338570842,0.764428919043803,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.13518637612518,1.23766451808218,"Vekst","Vekst","Moderat økning","Moderat økning"
"54",3454,"Vang",3282035.86956521,4376572.82608693,5769619.86166009,1675,1587,1976,1.09453695652172,1.39304703557316,-88,389,1959.42439974042,2757.76485575736,2919.84810812758,-0.245007201355296,0.786034434910876,1.56562843384564,0.204176300796677,"pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","f) Ekspansjon i utbygd areal","g) Arealeffektiv vekst",1.40743621245234,1.05877341283534,"Stabil","Vekst","Sterk økning","Liten endring"
"55",4647,"Sunnfjord",6140465.21739131,6295891.30434782,6493706.32411067,19052,22116,22428,0.15542608695651,0.19781501976285,3064,312,322.300294845229,284.675859303121,289.535684149753,0.68016287931385,0.0500441242733629,-0.562649828796602,0.0604731115312562,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.88326279515141,1.01707143295722,"Vekst","Stabil","Liten endring","Liten endring"
"56",3431,"Dovre",3781565.2173913,4151582.60869565,4622513.8339921,2851,2498,2462,0.37001739130435,0.47093122529645,-353,-36,1326.39958519512,1661.96261356912,1877.54420552076,-0.599014159758449,-0.0518307915632565,1.03041352000273,0.436540961533116,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.25298788699834,1.12971506710892,"Nedgang","Stabil","Sterk økning","Moderat økning"
"57",5518,"Loabák - Lavangen",366838.043478261,387361.956521739,413483.300395257,1052,970,851,0.020523913043478,0.026121343873518,-82,-119,348.705364523062,399.342223218288,485.879318913346,-0.368194684923839,-0.466351840432977,0.618227795589199,0.702964730321898,"pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.14521387924296,1.21669908830992,"Nedgang","Nedgang","Moderat økning","Moderat økning"
"58",3909,"Larvik",27909567.3913042,34723780.4347825,43396415.2173912,42765,47777,52651,6.8142130434783,8.6726347826087,5012,4874,652.62638586003,726.788631240607,824.227749091018,0.505017943508612,0.347534217492584,0.490429958082084,0.450336667419293,"pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.1136366027905,1.1340680270192,"Vekst","Stabil","Moderat økning","Moderat økning"
"59",1124,"Sola",9907190.21739119,13483027.173913,18034092.3913043,18915,27568,33906,3.57583695652181,4.5510652173913,8653,6338,523.774264731229,489.082529523832,531.88498765128,1.72701809562898,0.741796026239294,-0.311013310903163,0.300078014240412,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.933765865290845,1.08751581899505,"Vekst","Vekst","Liten endring","Liten endring"
"60",1122,"Gjesdal",2790303.26086955,3923461.95652173,5365663.93280632,8911,12131,14007,1.13315869565218,1.44220197628459,3220,1876,313.130205461738,323.424446172758,383.070174398966,1.41204785351579,0.514867499505089,0.14713741143475,0.606304415025827,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",1.03287527211193,1.18441935645875,"Vekst","Vekst","Liten endring","Moderat økning"
"61",3114,"Våler (Østfold)",1661820.6521739,3116396.73913044,4967675.39525691,4059,5913,8431,1.45457608695654,1.85127865612647,1854,2518,409.416273016482,527.041559129112,589.215442445369,1.72478131547997,1.27506794572154,1.15455496340227,0.399052990833715,"pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","h) Proporsjonal vekst","i) Rask vekst i utbygd areal",1.28729997771216,1.11796770527735,"Vekst","Vekst","Sterk økning","Moderat økning"
"62",5055,"Heim",2107751.08695653,2107751.08795653,2107751.08895653,5866,5884,5893,0,0,18,9,359.3165848886,358.217384085066,357.670301876214,0.013927479710385,0.00545873154256249,-0.0139255380773418,-0.00545843188699546,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.996940857033151,0.998472764770338,"Stabil","Stabil","Liten endring","Liten endring"
"63",4613,"Bømlo",3708498.91304343,5798474.99999997,8458444.56521739,10739,12061,11879,2.08997608695654,2.65996956521742,1322,-182,345.330004008141,480.762374595802,712.050220154675,0.529099960226742,-0.0542887272409365,1.51533299258804,1.41265396601085,"pop_Vekst_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","h) Proporsjonal vekst","f) Ekspansjon i utbygd areal",1.39218246030098,1.48108557944728,"Vekst","Stabil","Sterk økning","Sterk økning"
"64",1547,"Aukra",953080.434782578,2001110.8695652,3334967.78656127,2978,3518,4398,1.04803043478262,1.33385691699607,540,880,320.040441498515,568.820599649005,758.291902355905,0.760333750348985,0.800534585722468,2.64864065158661,1.03208720217922,"pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Sterk økning","h) Proporsjonal vekst","h) Proporsjonal vekst",1.77733975426866,1.33309500890758,"Vekst","Vekst","Sterk økning","Sterk økning"
"65",3328,"Ål",2014053.26086957,2211094.56521739,2461874.40711463,4789,4650,5242,0.19704130434782,0.25077984189724,-139,592,420.558208575813,475.504207573632,469.644106660555,-0.133794060201953,0.428902469731929,0.559709799479169,-0.044277846911156,"pop_Stabil_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","e) Moderat arealvekst","g) Arealeffektiv vekst",1.13065016418034,0.987676027215449,"Stabil","Vekst","Moderat økning","Liten endring"
"66",1838,"Gildeskål",257722.826086957,280790.217391304,310148.71541502,2351,1894,2304,0.023067391304347,0.029358498023716,-457,410,109.622639764763,148.252490702906,134.613157732214,-0.977688223235151,0.702296574023253,1.38160680655455,-0.344091186450934,"pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.3523893515157,0.907999299667583,"Nedgang","Vekst","Sterk økning","Liten endring"
"67",4621,"Voss",7395241.30434782,7852089.13043477,8433531.81818182,14770,15875,17546,0.45684782608695,0.58144268774705,1105,1671,500.69338553472,494.619787743923,480.652674010134,0.328481267706993,0.358069753978763,-0.0554598287851316,-0.10224927562259,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.987869626469478,0.971761918791209,"Stabil","Stabil","Liten endring","Liten endring"
"68",3336,"Rollag",421816.304347826,440618.478260869,464548.517786561,1492,1370,1466,0.018802173913043,0.023930039525692,-122,96,282.718702645996,321.619327197715,316.881662883057,-0.387007198214384,0.242174425483044,0.587703022926189,-0.052986783944986,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.13759480426177,0.985269342001498,"Nedgang","Stabil","Moderat økning","Liten endring"
"69",1531,"Sula",1414780.4347826,1849323.91304348,2402379.24901186,7070,9547,10981,0.43454347826088,0.55305533596838,2477,1434,200.110386815078,193.707333512463,218.775999363615,1.37466503572428,0.501035066640987,-0.147712245686626,0.435588593149028,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",0.968002394055975,1.12941516150466,"Vekst","Vekst","Liten endring","Moderat økning"
"70",1566,"Surnadal",2531269.5652174,2531269.5662174,2531269.5672174,6252,5849,5358,0,0,-403,-491,404.873570892099,432.769630059395,472.428064056999,-0.302408666943932,-0.312652846057271,0.303325952709743,0.313633431317406,"pop_Nedgang_bpc_Liten endring","pop_Nedgang_bpc_Liten endring","a) Overflødig utbygd areal","a) Overflødig utbygd areal",1.06890066720292,1.09163867157721,"Nedgang","Nedgang","Liten endring","Liten endring"
"71",5532,"Balsfjord",3454571.73913043,3859923.91304347,4375826.6798419,5749,5576,5655,0.40535217391304,0.51590276679843,-173,79,600.899589342569,692.238865323434,773.797821369036,-0.138786571249772,0.0502570392984181,0.645269447136476,0.398576316793475,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.15200422433438,1.11781909414678,"Stabil","Stabil","Moderat økning","Moderat økning"
"72",1828,"Nesna",147326.086956521,172447.826086956,204420.948616601,1882,1698,2235,0.025121739130435,0.031973122529645,-184,537,78.2816615071844,101.55937932094,91.4635116852801,-0.466562532801096,0.98622481465076,1.19034836696801,-0.373242896380133,"pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.29735850473254,0.900591479554481,"Nedgang","Vekst","Sterk økning","Liten endring"
"73",3430,"Os",555123.913043479,555123.914043479,555123.915043479,2148,1855,1876,0,0,-293,21,258.437575904785,299.258174686512,295.90827027904,-0.66438532074804,0.0402122062431065,0.668828930169174,-0.0401960360965958,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.15795148456572,0.988805971930489,"Nedgang","Stabil","Moderat økning","Liten endring"
"74",4214,"Froland",1216672.82608692,2888109.78260869,5015393.18181818,4497,6098,7459,1.67143695652177,2.12728339920949,1601,1361,270.552107201895,473.615904002737,672.394849419249,1.39394580364571,0.72209644913197,2.57781059334223,1.25946918892856,"pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Sterk økning","h) Proporsjonal vekst","h) Proporsjonal vekst",1.7505533736217,1.41970496289619,"Vekst","Vekst","Sterk økning","Sterk økning"
"75",1119,"Hå",8707343.47826084,11269213.0434782,14529774.3083004,13921,19296,21551,2.56186956521736,3.2605612648222,5375,2255,625.482614629757,584.018088903306,674.204181165626,1.49515512513314,0.395510080062556,-0.311294374211335,0.514178268133914,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",0.933707948459936,1.15442345703996,"Vekst","Vekst","Liten endring","Moderat økning"
"76",4028,"Kviteseid",909332.608695635,1580380.4347826,2434441.30434782,2667,2452,2513,0.671047826086965,0.85406086956522,-215,61,340.957108622285,644.527094120147,968.739078530768,-0.381317617846755,0.0878000949064983,2.93665820569702,1.46592092231235,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",1.89034655040484,1.50302304956351,"Nedgang","Stabil","Sterk økning","Sterk økning"
"77",4631,"Alver",9720039.13043471,13043934.7826087,17274347.43083,22430,29593,31835,3.32389565217399,4.2304126482213,7163,2242,433.349938940469,440.777710357473,542.621248023559,1.26768834764719,0.261156372814364,0.077280371091093,0.745158551328706,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.01714035413312,1.23105419188164,"Vekst","Stabil","Liten endring","Moderat økning"
"78",5618,"Måsøy",485315.217391306,485315.218391306,485315.219391306,1477,1162,1334,0,0,-315,172,328.581731476849,417.655093279954,363.804512287336,-1.08439730881141,0.494214692909822,1.09628540763469,-0.491784215699431,"pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.27108433996849,0.87106446956096,"Nedgang","Vekst","Sterk økning","Liten endring"
"79",3901,"Horten",8618233.69565212,10359401.0869565,12575432.3122529,23764,27502,29859,1.74116739130438,2.2160312252964,3738,2357,362.659219645351,376.678099300287,421.160531573492,0.666240934490503,0.294101534733504,0.17254582671391,0.399449597605828,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",1.03865579280914,1.11809136861377,"Vekst","Stabil","Liten endring","Moderat økning"
"80",1563,"Sunndal",8523890.21739132,8523890.21839132,8523890.21939132,7368,6932,6812,0,0,-436,-120,1156.87977977624,1229.64371298201,1251.30508211851,-0.276879285294129,-0.0623470170683982,0.277648035724343,0.062385913243368,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.06289671103064,1.01761597193383,"Stabil","Stabil","Liten endring","Liten endring"
"81",3226,"Aurskog-Høland",5553332.60869565,7405336.95652175,9762433.39920948,13235,17754,20818,1.8520043478261,2.35709644268773,4519,3064,419.594454755999,417.108085869198,468.941944433158,1.34416284551127,0.570216560971826,-0.0270112328865424,0.419210481949994,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",0.994074352369012,1.12426960857386,"Vekst","Vekst","Liten endring","Moderat økning"
"82",3903,"Holmestrand",11223185.8695652,13297431.5217391,15937380.5335968,19652,25681,33427,2.0742456521739,2.6399490118577,6029,7746,571.09637032186,517.792590698925,476.781659544584,1.22366399573477,0.945919150598162,-0.444387898469334,-0.294266572980595,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.906664124667971,0.920796604874194,"Vekst","Vekst","Liten endring","Liten endring"
"83",4022,"Seljord",1189193.47826085,1579519.56521739,2076298.22134387,2928,2889,2930,0.39032608695654,0.49677865612648,-39,41,406.145313613678,546.735744277394,708.634205236816,-0.0609322224814246,0.0503412438992212,1.36032653745526,0.930639039721193,"pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.34615795369596,1.29611830331927,"Stabil","Stabil","Sterk økning","Moderat økning"
"84",4636,"Solund",442780.434782609,442780.435782609,442780.436782609,959,768,778,0,0,-191,10,461.710568073628,576.537025758605,569.126525427518,-1.00447268727626,0.0462135002589736,1.0146647275981,-0.0461921451859193,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.2486979194868,0.987146531792409,"Nedgang","Stabil","Moderat økning","Liten endring"
"85",5052,"Leka",41928.2608695651,47836.9565217391,55357.1146245059,714,570,704,0.005908695652174,0.00752015810276679,-144,134,58.7230544391668,83.9244851258581,78.6322650916277,-1.01862470516566,0.756928887159014,1.63635772074664,-0.232355690145825,"pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.42915735442199,0.936940691071338,"Nedgang","Vekst","Sterk økning","Liten endring"
"86",3330,"Hol",3394389.13043478,3733141.30434781,4164280.4347826,4642,4504,4891,0.33875217391303,0.43113913043479,-138,387,731.234194406459,828.850200787702,851.416977056348,-0.137085120637825,0.294829808985364,0.571196305510635,0.0959837250677831,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","e) Moderat arealvekst","d) Stillstand i utbygd areal",1.13349485996135,1.02722660409227,"Stabil","Stabil","Moderat økning","Liten endring"
"87",3412,"Løten",1215870.65217389,1864477.17391304,2689976.3833992,7188,7715,8558,0.64860652173915,0.82549920948616,527,843,169.15284532191,241.669108737918,314.323017457256,0.322124604794394,0.371043927724868,1.63488745489693,0.943176220896969,"pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.4287025930779,1.30063382572461,"Stabil","Stabil","Sterk økning","Moderat økning"
"88",5612,"Guovdageaidnu - Kautokeino",1616938.04347827,1616938.04447827,1616938.04547827,3068,2877,2550,0,0,-191,-327,527.033260586138,562.022260854456,634.093351167949,-0.291745406881994,-0.429982649685312,0.292599053993747,0.431839486761643,"pop_Stabil_bpc_Liten endring","pop_Nedgang_bpc_Moderat økning","d) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.06638859989483,1.12823529481541,"Stabil","Nedgang","Liten endring","Moderat økning"
"89",1816,"Vevelstad",347341.304347831,347341.305347831,347341.306347831,592,462,534,0,0,-130,72,586.725176263228,751.821007246387,650.4518845465,-1.12068098273468,0.518593450117089,1.1333825990705,-0.51591792327681,"pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.28138528507441,0.865168541816674,"Nedgang","Vekst","Sterk økning","Liten endring"
"90",1135,"Sauda",1637148.91304348,1738164.13043478,1866728.95256917,5081,4525,4162,0.1010152173913,0.12856482213439,-556,-363,322.209980917827,384.124669709344,448.517287979137,-0.525390043457297,-0.298203947473519,0.802125897417216,0.555034879731586,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","b) Stillstand i utbygd areal","e) Moderat arealvekst",1.19215633424871,1.16763468568295,"Nedgang","Stabil","Moderat økning","Moderat økning"
"91",5060,"Nærøysund",1803883.69565216,2550159.78260869,3499965.71146244,9220,9732,9876,0.74627608695653,0.94980592885375,512,144,195.648990851644,262.038613091727,354.391019791661,0.24595828848164,0.052471427731593,1.33690167399174,1.08408048418116,"pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.33933025645108,1.352438160202,"Stabil","Stabil","Sterk økning","Sterk økning"
"92",4003,"Skien",15035057.6086955,19543177.173913,25280783.8932806,49592,55513,60551,4.5081195652175,5.7376067193676,5921,5038,303.175060668969,352.046857022914,417.512244112906,0.513987758943979,0.310727322420257,0.681648568354953,0.610964491435406,"pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.16119992273146,1.18595645944293,"Vekst","Stabil","Moderat økning","Moderat økning"
"93",3414,"Nord-Odal",776924.999999991,1104074.99999999,1520447.72727273,5089,5016,4824,0.327149999999999,0.41637272727274,-73,-192,152.667518176457,220.110645933012,315.184023066486,-0.065653639815022,-0.139293410495067,1.67694124967839,1.29049273573456,"pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","f) Ekspansjon i utbygd areal","f) Ekspansjon i utbygd areal",1.44176474840314,1.43193447881848,"Stabil","Stabil","Sterk økning","Sterk økning"
"94",5045,"Grong",580196.739130436,580196.740130436,580196.741130436,2565,2287,2466,0,0,-278,179,226.19755911518,253.693371285718,235.278483832294,-0.520086314320678,0.269492801118143,0.522805361289613,-0.268768483248571,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.12155662633184,0.927412815872574,"Nedgang","Stabil","Moderat økning","Liten endring"
"95",4223,"Vennesla",3339430.43478257,4794456.52173911,6646307.90513832,12141,15123,17307,1.45502608695654,1.85185138339921,2982,2184,275.05398523866,317.030782367196,384.024262156256,1.003311616751,0.482927641149944,0.647686137601622,0.687016558376219,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.15261293920942,1.21131537855357,"Vekst","Vekst","Moderat økning","Moderat økning"
"96",3222,"Lørenskog",6919366.3043478,8316303.26086956,10094223.0237154,29505,44693,63803,1.39693695652176,1.77791976284584,15188,19110,234.515041665745,186.076192264327,158.209222508587,1.90545900333796,1.27948526005786,-1.04614176109856,-0.577745578049471,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.793450991214209,0.85023892945878,"Vekst","Vekst","Liten endring","Liten endring"
"97",1866,"Hadsel",694418.478260866,813903.260869562,965974.80237154,8321,8107,8057,0.119484782608696,0.152071541501978,-214,-50,83.4537289100909,100.395122840701,119.892615411635,-0.118359690111958,-0.0220925849807818,0.843635512660668,0.635880482201401,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.20300343857447,1.19420756725275,"Stabil","Stabil","Moderat økning","Moderat økning"
"98",1133,"Hjelmeland",1204473.91304348,1445204.34782608,1751588.5375494,2756,2534,2680,0.2407304347826,0.30638418972332,-222,146,437.036978607939,570.325314848493,653.577812518433,-0.381005376754906,0.200263519436206,1.21730003631828,0.487809760075675,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.30498182708728,1.14597370220548,"Nedgang","Stabil","Sterk økning","Moderat økning"
"99",5021,"Oppdal",4517589.13043479,4650749.99999999,4820227.47035573,6288,7066,7501,0.1331608695652,0.169477470355741,778,435,718.446108529706,658.187093121991,642.611314538826,0.531642291448775,0.213591339333807,-0.397396781777726,-0.0854961918671182,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.916125907437881,0.976335332695017,"Vekst","Stabil","Liten endring","Liten endring"
"100",5526,"Sørreisa",546622.826086955,668064.130434782,822625.790513834,3294,3414,3422,0.121441304347827,0.154561660079052,120,8,165.944998812069,195.683693741881,240.393276012225,0.162777760388555,0.00835946044681624,0.75210121240652,0.737623869491233,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.17920814211154,1.22847883446701,"Stabil","Stabil","Moderat økning","Moderat økning"
"101",5025,"Røros - Rossen",1878955.43478261,1878955.43578261,1878955.43678261,5545,5572,6018,0,0,27,446,338.855804289019,337.213825517338,312.222571748523,0.0220816881696839,0.275381774817651,-0.022076810818028,-0.274625504328974,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.995154343673925,0.925889000160432,"Stabil","Stabil","Liten endring","Liten endring"
"102",3214,"Frogn",3679630.4347826,4792421.73913043,6208701.58102766,12972,16084,18101,1.11279130434783,1.41627984189723,3112,2017,283.659453806861,297.96205789172,343.003236342062,0.982209599000616,0.422827820435345,0.223849002907994,0.504029284860197,"pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Moderat økning","g) Arealeffektiv vekst","i) Rask vekst i utbygd areal",1.05042174301935,1.15116414072663,"Vekst","Vekst","Liten endring","Moderat økning"
"103",4650,"Gloppen",3656964.1304348,3656964.1314348,3656964.1324348,5769,5875,5715,0,0,106,-160,633.899138574242,622.461979818689,639.888737083955,0.0827947320927835,-0.0985648314400511,-0.0827262378827909,0.0986620785280667,"pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.981957447077028,1.02799650071855,"Stabil","Stabil","Liten endring","Liten endring"
"104",1514,"Sande",777453.260869567,777453.261869567,777453.262869567,3081,2422,2375,0,0,-659,-47,252.337961982982,320.996392183967,327.34874226087,-1.0879502456291,-0.0699619710648025,1.09991679899204,0.0700109567038254,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Liten endring","c) Nedgang-spredning","d) Stillstand i utbygd areal",1.27208918413003,1.01978947499592,"Nedgang","Stabil","Sterk økning","Liten endring"
"105",4642,"Lærdal",5168856.52173913,6044204.34782607,7158283.39920948,2202,2117,2152,0.87534782608694,1.11407905138341,-85,35,2347.34628598507,2855.07999424944,3326.33986952113,-0.17877657735712,0.0585801877326597,0.894038368763495,0.547107983139838,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.21630115304922,1.16506013009123,"Stabil","Stabil","Moderat økning","Moderat økning"
"106",1505,"Kristiansund",6683742.39130432,8419979.34782609,10629735.4743083,22124,24013,24346,1.73623695652177,2.20975612648221,1889,333,302.103705989166,350.642541449469,436.611167103766,0.373114154419318,0.0491985793230842,0.67955744022079,0.786202025370542,"pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.16066944727266,1.24517454527601,"Stabil","Stabil","Moderat økning","Moderat økning"
"107",4221,"Valle",1122006.52173913,1252819.56521739,1419308.89328063,1439,1169,1187,0.13081304347826,0.16648932806324,-270,18,779.712662779103,1071.70193773943,1195.71094631898,-0.940097489397629,0.054587869248901,1.45631049145063,0.391811875775572,"pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.3744831768149,1.11571221830683,"Nedgang","Stabil","Sterk økning","Moderat økning"
"108",3449,"Sør-Aurdal",814861.956521739,819538.043478261,825489.42687747,3389,2889,2625,0.004676086956522,0.00595138339920898,-500,-264,240.443185754423,283.675335229581,314.472162619989,-0.722939904074471,-0.341663303209516,0.754406737397084,0.368768142256859,"pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.17980193258342,1.10856364147938,"Nedgang","Nedgang","Moderat økning","Moderat økning"
"109",3240,"Eidsvoll",5124443.47826079,8720373.91304343,13297012.6482213,17524,26716,35067,3.59593043478264,4.57663873517787,9192,8351,292.424302571376,326.410162937694,379.188771443845,1.93526662139336,0.976154610689806,0.501018742885684,0.536718772570999,"pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.11622105299549,1.16169413363586,"Vekst","Vekst","Moderat økning","Moderat økning"
"110",4645,"Askvoll",977057.608695654,977057.609695654,977057.610695654,3349,2951,2788,0,0,-398,-163,291.746076051255,331.093734224214,350.45107987649,-0.573430022456245,-0.202721395849115,0.576737211429457,0.2031331939506,"pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.13486953691211,1.05846485043769,"Nedgang","Stabil","Moderat økning","Liten endring"
"111",3322,"Nesbyen",1216085.86956522,1216085.87056522,1216085.87156522,3528,3273,3050,0,0,-255,-223,344.695541259983,371.550831214549,398.716679201711,-0.340438021313494,-0.251702001177434,0.341600964615996,0.252337141749748,"pop_Nedgang_bpc_Liten endring","pop_Stabil_bpc_Liten endring","a) Overflødig utbygd areal","d) Stillstand i utbygd areal",1.07791017503853,1.07311475498079,"Nedgang","Stabil","Liten endring","Liten endring"
"112",1106,"Haugesund",10343259.7826087,10928905.4347826,11674272.6284585,30362,37444,41120,0.5856456521739,0.7453671936759,7082,3676,340.664639437741,291.873342452265,283.907408279633,0.957530985899591,0.335017568038309,-0.700167244765426,-0.0987790086156903,"pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.856776162427643,0.972707565186654,"Vekst","Stabil","Liten endring","Liten endring"
